taxi_id_a,taxi_id_b,first_met_at
20000051,20000458,2014-05-15 13:52:05
20000363,20000409,2014-05-15 14:01:25
20000484,20000648,2014-05-15 14:03:02
20000623,20000697,2014-05-15 14:05:30
20000074,20000331,2014-05-15 14:10:43
20000410,20000595,2014-05-15 14:13:23
20000154,20000605,2014-05-15 15:33:50
20000111,20000320,2014-05-15 15:46:28
20000142,20000309,2014-05-15 15:55:19
20000100,20000166,2014-05-15 16:17:11
20000020,20000303,2014-05-15 16:32:24
20000128,20000620,2014-05-15 16:32:27
20000391,20000454,2014-05-15 16:45:47
20000377,20000686,2014-05-15 16:48:39
20000142,20000330,2014-05-15 16:49:22
20000094,20000195,2014-05-15 16:49:58
20000009,20000540,2014-05-15 18:01:03
20000178,20000598,2014-05-15 18:39:10
20000206,20000224,2014-05-15 19:11:32
20000392,20000574,2014-05-15 19:26:20
20000249,20000392,2014-05-15 19:52:07
20000120,20000698,2014-05-15 20:24:41
20000154,20000351,2014-05-15 21:08:18
20000239,20000321,2014-05-15 21:26:12
20000305,20000670,2014-05-15 22:57:42
20000006,20000391,2014-05-16 04:40:43
20000464,20000542,2014-05-16 07:27:00
20000367,20000589,2014-05-16 07:38:55
20000338,20000383,2014-05-16 07:48:51
20000269,20000632,2014-05-16 07:50:48
20000605,20000649,2014-05-16 07:59:41
20000254,20000455,2014-05-16 08:11:09
20000325,20000900,2014-05-16 08:22:17
20000315,20000387,2014-05-16 08:32:07
20000180,20000541,2014-05-16 08:38:02
20000018,20000632,2014-05-16 08:53:26
20000167,20000260,2014-05-16 09:06:33
20000179,20000653,2014-05-16 09:07:08
20000163,20000480,2014-05-16 09:15:34
20000040,20000326,2014-05-16 09:15:51
20000606,20000662,2014-05-16 09:23:45
20000296,20000314,2014-05-16 09:29:23
20000432,20000651,2014-05-16 09:30:13
20000131,20000515,2014-05-16 09:40:59
20000499,20000570,2014-05-16 09:56:46
20000281,20000570,2014-05-16 09:57:21
20000487,20000620,2014-05-16 10:04:30
20000020,20000604,2014-05-16 10:04:54
20000126,20000626,2014-05-16 10:05:46
20000039,20000623,2014-05-16 10:10:36
20000039,20000488,2014-05-16 10:14:20
20000242,20000678,2014-05-16 10:27:32
20000377,20000398,2014-05-16 10:28:41
20000068,20000436,2014-05-16 10:38:08
20000381,20000624,2014-05-16 10:39:18
20000257,20000601,2014-05-16 11:15:22
20000304,20000480,2014-05-16 11:26:46
20000303,20000398,2014-05-16 11:44:26
20000185,20000314,2014-05-16 11:45:47
20000178,20000328,2014-05-16 11:55:58
20000392,20000451,2014-05-16 12:00:36
20000515,20000664,2014-05-16 12:26:54
20000195,20000332,2014-05-16 12:28:30
20000156,20000446,2014-05-16 12:30:23
20000388,20000419,2014-05-16 12:32:58
20000481,20000515,2014-05-16 12:48:16
20000049,20000513,2014-05-16 12:56:11
20000294,20000596,2014-05-16 12:58:44
20000328,20000352,2014-05-16 13:00:59
20000242,20000602,2014-05-16 13:45:42
20000440,20000602,2014-05-16 13:51:57
20000269,20000484,2014-05-16 13:53:18
20000167,20000171,2014-05-16 14:03:44
20000129,20000608,2014-05-16 14:10:50
20000140,20000324,2014-05-16 14:11:21
20000055,20000152,2014-05-16 14:24:50
20000095,20000197,2014-05-16 15:00:57
20000281,20000377,2014-05-16 15:05:38
20000084,20000410,2014-05-16 15:12:11
20000055,20000648,2014-05-16 15:12:35
20000506,20000608,2014-05-16 15:51:57
20000046,20000621,2014-05-16 15:59:38
20000107,20000364,2014-05-16 16:01:21
20000598,20000621,2014-05-16 16:03:21
20000248,20000670,2014-05-16 16:13:45
20000315,20000664,2014-05-16 16:26:52
20000596,20000903,2014-05-16 16:45:30
20000305,20000381,2014-05-16 16:54:14
20000166,20000334,2014-05-16 17:01:23
20000146,20000623,2014-05-16 17:09:21
20000024,20000480,2014-05-16 17:17:24
20000089,20000206,2014-05-16 17:21:46
20000100,20000455,2014-05-16 18:10:31
20000376,20000392,2014-05-16 18:10:42
20000146,20000529,2014-05-16 18:42:09
20000146,20000324,2014-05-16 18:49:10
20000518,20000577,2014-05-16 18:51:58
20000251,20000308,2014-05-16 18:58:18
20000126,20000440,2014-05-16 19:06:10
20000039,20000481,2014-05-16 19:21:21
20000216,20000492,2014-05-16 19:27:53
20000196,20000436,2014-05-16 19:29:44
20000525,20000633,2014-05-16 19:39:30
20000310,20000352,2014-05-16 19:52:08
20000114,20000118,2014-05-16 19:56:02
20000192,20000608,2014-05-16 20:01:45
20000188,20000267,2014-05-16 20:10:32
20000297,20000518,2014-05-16 20:47:16
20000118,20000520,2014-05-16 21:12:21
20000398,20000463,2014-05-16 21:17:39
20000251,20000588,2014-05-16 21:21:39
20000031,20000376,2014-05-16 21:49:18
20000023,20000195,2014-05-16 22:03:30
20000571,20000687,2014-05-16 22:32:20
20000038,20000554,2014-05-16 22:42:37
20000002,20000503,2014-05-16 22:57:57
20000188,20000572,2014-05-16 23:09:48
20000268,20000904,2014-05-16 23:16:17
20000598,20000626,2014-05-16 23:29:19
20000436,20000456,2014-05-16 23:30:26
20000157,20000456,2014-05-17 00:05:30
20000041,20000453,2014-05-17 00:08:39
20000197,20000304,2014-05-17 00:11:16
20000008,20000216,2014-05-17 00:26:18
20000309,20000467,2014-05-17 00:29:39
20000269,20000321,2014-05-17 00:52:50
20000171,20000670,2014-05-17 01:08:55
20000506,20000570,2014-05-17 01:38:19
20000067,20000199,2014-05-17 01:41:25
20000067,20000376,2014-05-17 01:41:41
20000514,20000662,2014-05-17 02:18:50
20000197,20000612,2014-05-17 02:28:21
20000341,20000356,2014-05-17 02:38:29
20000351,20000381,2014-05-17 02:57:55
20000356,20000494,2014-05-17 03:02:12
20000077,20000620,2014-05-17 03:05:43
20000021,20000367,2014-05-17 03:11:16
20000116,20000361,2014-05-17 03:13:38
20000361,20000431,2014-05-17 03:14:53
20000376,20000476,2014-05-17 03:33:39
20000233,20000513,2014-05-17 03:34:42
20000460,20000494,2014-05-17 03:43:24
20000075,20000372,2014-05-17 04:00:07
20000249,20000524,2014-05-17 04:15:04
20000171,20000618,2014-05-17 04:37:25
20000226,20000617,2014-05-17 04:39:30
20000167,20000273,2014-05-17 04:40:44
20000199,20000338,2014-05-17 04:45:58
20000138,20000534,2014-05-17 04:59:25
20000196,20000685,2014-05-17 05:16:37
20000197,20000271,2014-05-17 05:19:56
20000271,20000480,2014-05-17 05:21:40
20000279,20000446,2014-05-17 05:26:42
20000114,20000328,2014-05-17 05:38:37
20000108,20000571,2014-05-17 05:56:04
20000023,20000148,2014-05-17 06:10:30
20000060,20000698,2014-05-17 06:18:21
20000279,20000455,2014-05-17 07:15:53
20000305,20000310,2014-05-17 07:45:18
20000304,20000320,2014-05-17 07:57:54
20000156,20000672,2014-05-17 08:39:39
20000258,20000524,2014-05-17 09:00:54
20000640,20000693,2014-05-17 09:17:04
20000297,20000589,2014-05-17 09:39:03
20000094,20000351,2014-05-17 09:47:49
20000249,20000513,2014-05-17 10:01:17
20000258,20000376,2014-05-17 10:02:33
20000327,20000548,2014-05-17 10:25:54
20000099,20000604,2014-05-17 11:10:42
20000007,20000213,2014-05-17 11:21:36
20000341,20000359,2014-05-17 11:29:48
20000092,20000446,2014-05-17 11:44:37
20000376,20000456,2014-05-17 11:54:01
20000042,20000429,2014-05-17 11:54:12
20000230,20000456,2014-05-17 11:54:16
20000346,20000612,2014-05-17 12:09:09
20000101,20000589,2014-05-17 12:19:04
20000185,20000455,2014-05-17 13:39:20
20000243,20000362,2014-05-17 13:57:28
20000144,20000327,2014-05-17 14:29:22
20000137,20000148,2014-05-17 14:50:17
20000309,20000596,2014-05-17 15:19:18
20000129,20000384,2014-05-17 15:37:48
20000156,20000384,2014-05-17 17:03:09
20000047,20000108,2014-05-17 18:00:43
20000325,20000465,2014-05-17 18:33:21
20000142,20000589,2014-05-17 18:40:16
20000177,20000506,2014-05-17 19:56:18
20000120,20000610,2014-05-17 20:17:08
20000524,20000675,2014-05-17 20:22:11
20000353,20000370,2014-05-17 20:31:05
20000430,20000681,2014-05-17 20:46:14
20000362,20000506,2014-05-17 21:07:21
20000148,20000463,2014-05-17 21:07:26
20000403,20000620,2014-05-17 21:11:56
20000108,20000432,2014-05-17 21:32:09
20000362,20000671,2014-05-17 22:08:30
20000002,20000153,2014-05-17 22:12:59
20000540,20000651,2014-05-17 22:22:24
20000120,20000435,2014-05-17 22:30:19
20000060,20000389,2014-05-17 23:22:46
20000002,20000395,2014-05-17 23:26:05
20000024,20000548,2014-05-17 23:42:14
20000166,20000392,2014-05-18 00:01:36
20000012,20000387,2014-05-18 00:21:36
20000002,20000380,2014-05-18 00:25:50
20000011,20000364,2014-05-18 00:37:23
20000008,20000632,2014-05-18 00:40:56
20000279,20000626,2014-05-18 00:46:38
20000024,20000089,2014-05-18 00:52:14
20000201,20000517,2014-05-18 01:02:30
20000140,20000260,2014-05-18 01:03:46
20000042,20000188,2014-05-18 01:14:25
20000271,20000557,2014-05-18 01:36:08
20000015,20000440,2014-05-18 01:50:40
20000002,20000540,2014-05-18 02:06:23
20000271,20000648,2014-05-18 02:08:54
20000108,20000431,2014-05-18 02:31:16
20000166,20000560,2014-05-18 02:41:58
20000159,20000252,2014-05-18 03:03:20
20000252,20000525,2014-05-18 03:09:19
20000256,20000610,2014-05-18 03:14:22
20000159,20000665,2014-05-18 03:16:50
20000361,20000574,2014-05-18 03:20:35
20000263,20000620,2014-05-18 03:23:16
20000075,20000541,2014-05-18 03:23:49
20000455,20000684,2014-05-18 03:24:12
20000256,20000617,2014-05-18 03:24:15
20000541,20000617,2014-05-18 03:27:04
20000261,20000492,2014-05-18 03:34:02
20000251,20000367,2014-05-18 03:44:34
20000136,20000166,2014-05-18 03:47:12
20000436,20000601,2014-05-18 03:47:42
20000003,20000015,2014-05-18 03:56:05
20000161,20000215,2014-05-18 03:57:33
20000042,20000680,2014-05-18 03:57:39
20000046,20000184,2014-05-18 04:04:13
20000160,20000456,2014-05-18 04:08:31
20000341,20000591,2014-05-18 04:08:38
20000239,20000667,2014-05-18 04:28:54
20000561,20000606,2014-05-18 04:42:51
20000153,20000243,2014-05-18 04:52:39
20000075,20000578,2014-05-18 05:06:31
20000304,20000446,2014-05-18 05:12:25
20000003,20000260,2014-05-18 05:18:51
20000391,20000611,2014-05-18 05:23:02
20000076,20000148,2014-05-18 05:25:46
20000076,20000698,2014-05-18 05:33:35
20000076,20000667,2014-05-18 05:36:32
20000387,20000662,2014-05-18 05:37:31
20000387,20000570,2014-05-18 05:39:31
20000067,20000539,2014-05-18 05:46:27
20000187,20000492,2014-05-18 05:46:48
20000166,20000305,2014-05-18 05:55:01
20000395,20000651,2014-05-18 06:14:05
20000310,20000670,2014-05-18 06:36:56
20000118,20000595,2014-05-18 06:48:04
20000010,20000391,2014-05-18 07:07:46
20000434,20000576,2014-05-18 07:53:47
20000621,20000904,2014-05-18 08:31:15
20000187,20000419,2014-05-18 09:49:21
20000310,20000686,2014-05-18 10:17:28
20000233,20000658,2014-05-18 10:18:03
20000184,20000523,2014-05-18 10:24:33
20000085,20000688,2014-05-18 11:00:36
20000326,20000486,2014-05-18 11:46:42
20000140,20000596,2014-05-18 11:47:56
20000179,20000229,2014-05-18 11:50:25
20000113,20000497,2014-05-18 11:55:54
20000621,20000676,2014-05-18 11:59:52
20000044,20000216,2014-05-18 12:05:04
20000341,20000675,2014-05-18 12:15:31
20000341,20000527,2014-05-18 12:16:31
20000073,20000698,2014-05-18 12:27:32
20000624,20000698,2014-05-18 13:16:57
20000362,20000393,2014-05-18 13:53:06
20000692,20000904,2014-05-18 14:06:00
20000100,20000229,2014-05-18 15:16:16
20000542,20000565,2014-05-18 15:35:12
20000362,20000600,2014-05-18 15:50:26
20000188,20000621,2014-05-18 15:50:46
20000268,20000597,2014-05-18 16:00:15
20000384,20000452,2014-05-18 16:36:48
20000189,20000516,2014-05-18 16:38:34
20000032,20000384,2014-05-18 17:27:43
20000114,20000476,2014-05-18 18:07:09
20000239,20000516,2014-05-18 18:49:45
20000178,20000541,2014-05-18 18:59:56
20000012,20000541,2014-05-18 19:00:41
20000263,20000517,2014-05-18 19:02:08
20000349,20000372,2014-05-18 19:15:35
20000539,20000570,2014-05-18 20:14:42
20000481,20000684,2014-05-18 20:57:26
20000003,20000249,2014-05-18 21:06:16
20000003,20000518,2014-05-18 21:09:14
20000160,20000254,2014-05-18 21:50:20
20000012,20000589,2014-05-18 22:31:11
20000506,20000678,2014-05-18 23:48:14
20000032,20000465,2014-05-19 04:41:14
20000101,20000342,2014-05-19 04:43:37
20000304,20000540,2014-05-19 05:11:26
20000032,20000588,2014-05-19 05:58:26
20000077,20000140,2014-05-19 06:00:06
20000113,20000687,2014-05-19 08:16:54
20000007,20000123,2014-05-19 08:21:36
20000235,20000623,2014-05-19 08:28:15
20000021,20000174,2014-05-19 08:35:45
20000014,20000048,2014-05-19 08:38:55
20000248,20000424,2014-05-19 08:47:45
20000310,20000389,2014-05-19 08:49:50
20000381,20000460,2014-05-19 08:51:36
20000254,20000665,2014-05-19 08:54:38
20000492,20000576,2014-05-19 08:57:13
20000092,20000261,2014-05-19 09:04:50
20000662,20000665,2014-05-19 09:09:33
20000036,20000329,2014-05-19 09:25:42
20000407,20000578,2014-05-19 09:27:51
20000094,20000649,2014-05-19 09:34:16
20000271,20000314,2014-05-19 09:35:41
20000484,20000518,2014-05-19 09:57:56
20000109,20000326,2014-05-19 10:06:00
20000017,20000254,2014-05-19 10:06:26
20000044,20000053,2014-05-19 10:17:42
20000492,20000527,2014-05-19 10:17:45
20000187,20000423,2014-05-19 10:18:19
20000154,20000591,2014-05-19 10:18:25
20000067,20000361,2014-05-19 10:20:00
20000050,20000179,2014-05-19 10:21:50
20000272,20000349,2014-05-19 10:24:45
20000565,20000902,2014-05-19 10:26:21
20000084,20000518,2014-05-19 10:27:51
20000024,20000569,2014-05-19 10:31:10
20000022,20000276,2014-05-19 10:41:02
20000045,20000496,2014-05-19 10:41:37
20000013,20000577,2014-05-19 10:44:31
20000307,20000483,2014-05-19 10:48:16
20000521,20000672,2014-05-19 10:48:46
20000128,20000157,2014-05-19 10:59:54
20000349,20000393,2014-05-19 11:02:40
20000499,20000662,2014-05-19 11:04:38
20000166,20000188,2014-05-19 11:12:32
20000303,20000621,2014-05-19 11:26:25
20000233,20000675,2014-05-19 11:48:20
20000022,20000576,2014-05-19 11:54:09
20000625,20000680,2014-05-19 12:06:58
20000346,20000476,2014-05-19 12:20:24
20000516,20000648,2014-05-19 12:50:04
20000199,20000325,2014-05-19 12:52:24
20000042,20000446,2014-05-19 13:06:17
20000499,20000678,2014-05-19 13:17:14
20000024,20000171,2014-05-19 13:32:02
20000024,20000424,2014-05-19 13:34:02
20000226,20000235,2014-05-19 14:11:38
20000432,20000502,2014-05-19 14:23:40
20000514,20000546,2014-05-19 14:28:25
20000017,20000195,2014-05-19 14:46:30
20000380,20000578,2014-05-19 15:20:43
20000342,20000356,2014-05-19 15:22:26
20000053,20000633,2014-05-19 15:22:39
20000104,20000648,2014-05-19 15:25:57
20000148,20000364,2014-05-19 15:30:30
20000009,20000467,2014-05-19 15:33:03
20000092,20000163,2014-05-19 15:38:37
20000311,20000488,2014-05-19 15:41:30
20000197,20000243,2014-05-19 15:53:41
20000154,20000579,2014-05-19 15:58:05
20000041,20000230,2014-05-19 15:58:06
20000289,20000421,2014-05-19 16:09:10
20000163,20000392,2014-05-19 16:35:40
20000247,20000426,2014-05-19 16:40:30
20000048,20000229,2014-05-19 16:41:54
20000049,20000213,2014-05-19 16:42:44
20000048,20000362,2014-05-19 16:50:34
20000077,20000213,2014-05-19 17:15:11
20000120,20000267,2014-05-19 17:52:49
20000114,20000246,2014-05-19 18:51:14
20000077,20000148,2014-05-19 18:57:23
20000138,20000436,2014-05-19 18:58:51
20000256,20000362,2014-05-19 20:34:04
20000254,20000670,2014-05-19 21:02:40
20000463,20000649,2014-05-19 21:18:16
20000231,20000359,2014-05-19 22:03:38
20000517,20000570,2014-05-19 23:45:45
20000188,20000372,2014-05-20 06:29:39
20000049,20000129,2014-05-20 07:27:22
20000161,20000373,2014-05-20 07:44:22
20000074,20000440,2014-05-20 08:06:55
20000171,20000188,2014-05-20 08:10:37
20000467,20000486,2014-05-20 08:24:42
20000247,20000623,2014-05-20 08:29:53
20000524,20000617,2014-05-20 08:35:28
20000395,20000543,2014-05-20 08:38:50
20000231,20000373,2014-05-20 08:40:57
20000198,20000589,2014-05-20 08:43:46
20000100,20000386,2014-05-20 08:52:41
20000085,20000370,2014-05-20 08:54:16
20000004,20000296,2014-05-20 08:57:46
20000161,20000386,2014-05-20 09:04:55
20000099,20000353,2014-05-20 09:06:00
20000010,20000560,2014-05-20 09:06:40
20000009,20000107,2014-05-20 09:08:22
20000294,20000308,2014-05-20 09:09:13
20000329,20000676,2014-05-20 09:11:42
20000015,20000216,2014-05-20 09:20:12
20000060,20000343,2014-05-20 09:21:03
20000060,20000602,2014-05-20 09:26:07
20000324,20000384,2014-05-20 09:31:04
20000014,20000698,2014-05-20 09:37:51
20000140,20000458,2014-05-20 09:42:42
20000342,20000557,2014-05-20 09:51:58
20000393,20000423,2014-05-20 10:03:15
20000177,20000395,2014-05-20 10:05:23
20000040,20000349,2014-05-20 10:05:37
20000040,20000492,2014-05-20 10:07:34
20000171,20000680,2014-05-20 10:21:28
20000050,20000507,2014-05-20 10:42:43
20000615,20000625,2014-05-20 10:55:18
20000226,20000229,2014-05-20 10:57:41
20000430,20000662,2014-05-20 11:12:51
20000430,20000675,2014-05-20 11:13:21
20000136,20000562,2014-05-20 11:25:13
20000144,20000546,2014-05-20 11:38:15
20000273,20000372,2014-05-20 11:59:11
20000248,20000407,2014-05-20 12:10:10
20000042,20000633,2014-05-20 12:14:00
20000084,20000595,2014-05-20 12:20:05
20000075,20000330,2014-05-20 12:22:02
20000572,20000672,2014-05-20 12:24:33
20000421,20000670,2014-05-20 12:33:52
20000173,20000606,2014-05-20 12:39:46
20000421,20000495,2014-05-20 12:41:07
20000329,20000431,2014-05-20 13:11:30
20000089,20000503,2014-05-20 13:25:07
20000296,20000671,2014-05-20 13:36:20
20000174,20000692,2014-05-20 13:48:06
20000014,20000477,2014-05-20 13:50:03
20000255,20000633,2014-05-20 13:53:40
20000055,20000163,2014-05-20 14:07:49
20000325,20000481,2014-05-20 14:09:34
20000596,20000672,2014-05-20 14:21:57
20000074,20000591,2014-05-20 14:39:33
20000048,20000680,2014-05-20 14:43:43
20000100,20000342,2014-05-20 14:46:45
20000010,20000343,2014-05-20 14:51:20
20000045,20000077,2014-05-20 14:55:32
20000105,20000688,2014-05-20 14:59:00
20000048,20000138,2014-05-20 15:03:13
20000158,20000187,2014-05-20 15:21:24
20000051,20000359,2014-05-20 15:31:36
20000010,20000296,2014-05-20 15:38:12
20000047,20000331,2014-05-20 15:42:51
20000258,20000408,2014-05-20 15:50:41
20000157,20000288,2014-05-20 16:11:52
20000057,20000653,2014-05-20 16:13:23
20000361,20000676,2014-05-20 16:16:19
20000055,20000605,2014-05-20 16:18:14
20000084,20000605,2014-05-20 16:24:44
20000431,20000477,2014-05-20 16:26:52
20000045,20000201,2014-05-20 16:31:34
20000248,20000624,2014-05-20 16:40:29
20000248,20000506,2014-05-20 16:41:40
20000255,20000560,2014-05-20 17:02:09
20000198,20000263,2014-05-20 17:43:03
20000198,20000500,2014-05-20 17:44:33
20000229,20000346,2014-05-20 17:48:57
20000346,20000509,2014-05-20 17:50:55
20000008,20000107,2014-05-20 18:10:24
20000067,20000250,2014-05-20 18:16:12
20000092,20000340,2014-05-20 18:24:12
20000114,20000156,2014-05-20 18:46:05
20000352,20000376,2014-05-20 18:54:03
20000321,20000576,2014-05-20 20:27:02
20000481,20000561,2014-05-20 20:55:05
20000285,20000406,2014-05-21 03:31:15
20000153,20000625,2014-05-21 07:05:15
20000421,20000606,2014-05-21 07:22:29
20000607,20000698,2014-05-21 07:40:50
20000174,20000688,2014-05-21 07:48:41
20000499,20000648,2014-05-21 07:52:17
20000032,20000675,2014-05-21 07:57:10
20000012,20000595,2014-05-21 08:01:00
20000625,20000902,2014-05-21 08:01:52
20000436,20000902,2014-05-21 08:37:05
20000242,20000324,2014-05-21 08:39:18
20000351,20000589,2014-05-21 08:50:43
20000153,20000229,2014-05-21 08:55:16
20000153,20000698,2014-05-21 08:57:00
20000126,20000525,2014-05-21 09:09:20
20000273,20000535,2014-05-21 09:10:36
20000140,20000579,2014-05-21 09:37:19
20000246,20000579,2014-05-21 09:39:49
20000131,20000177,2014-05-21 09:56:06
20000589,20000698,2014-05-21 09:56:48
20000381,20000601,2014-05-21 10:00:31
20000084,20000172,2014-05-21 10:01:57
20000104,20000328,2014-05-21 10:12:15
20000081,20000500,2014-05-21 10:17:01
20000094,20000112,2014-05-21 10:29:07
20000054,20000456,2014-05-21 10:45:16
20000249,20000423,2014-05-21 10:54:56
20000260,20000668,2014-05-21 11:04:35
20000195,20000347,2014-05-21 11:08:04
20000341,20000488,2014-05-21 11:19:56
20000066,20000606,2014-05-21 11:35:56
20000305,20000520,2014-05-21 11:38:20
20000039,20000578,2014-05-21 11:39:43
20000289,20000449,2014-05-21 11:46:46
20000013,20000327,2014-05-21 11:49:17
20000363,20000678,2014-05-21 12:27:43
20000384,20000594,2014-05-21 12:29:19
20000057,20000649,2014-05-21 12:40:05
20000098,20000362,2014-05-21 12:41:32
20000330,20000419,2014-05-21 13:15:02
20000540,20000546,2014-05-21 13:18:42
20000549,20000674,2014-05-21 14:10:14
20000067,20000186,2014-05-21 14:21:04
20000451,20000684,2014-05-21 14:26:50
20000040,20000340,2014-05-21 14:34:26
20000340,20000436,2014-05-21 14:43:14
20000408,20000612,2014-05-21 14:50:08
20000104,20000451,2014-05-21 15:03:16
20000128,20000605,2014-05-21 15:18:14
20000596,20000688,2014-05-21 15:28:59
20000326,20000341,2014-05-21 15:29:40
20000546,20000688,2014-05-21 15:30:48
20000311,20000681,2014-05-21 15:54:38
20000205,20000524,2014-05-21 16:01:20
20000527,20000529,2014-05-21 16:15:21
20000085,20000309,2014-05-21 16:34:20
20000004,20000144,2014-05-21 16:50:54
20000260,20000685,2014-05-21 17:01:03
20000151,20000600,2014-05-21 17:16:33
20000148,20000572,2014-05-21 17:42:03
20000226,20000276,2014-05-21 17:42:03
20000045,20000285,2014-05-21 17:46:22
20000023,20000349,2014-05-21 18:05:03
20000276,20000344,2014-05-21 18:16:42
20000337,20000419,2014-05-21 18:18:53
20000100,20000436,2014-05-21 18:28:29
20000242,20000682,2014-05-21 18:29:53
20000163,20000226,2014-05-21 18:30:27
20000520,20000676,2014-05-21 18:36:15
20000105,20000524,2014-05-21 18:37:20
20000156,20000304,2014-05-21 19:15:38
20000148,20000198,2014-05-21 19:19:32
20000039,20000687,2014-05-21 19:56:58
20000146,20000676,2014-05-21 20:04:23
20000105,20000344,2014-05-21 20:42:04
20000362,20000565,2014-05-21 20:42:23
20000042,20000129,2014-05-21 20:46:51
20000002,20000310,2014-05-21 21:07:33
20000038,20000610,2014-05-21 21:13:43
20000675,20000681,2014-05-21 21:28:40
20000268,20000423,2014-05-21 21:47:10
20000359,20000903,2014-05-21 22:10:56
20000023,20000297,2014-05-21 22:11:45
20000540,20000678,2014-05-21 23:00:30
20000308,20000483,2014-05-22 00:43:16
20000525,20000595,2014-05-22 06:46:47
20000067,20000465,2014-05-22 07:11:25
20000120,20000383,2014-05-22 07:47:27
20000254,20000376,2014-05-22 07:54:10
20000393,20000400,2014-05-22 07:55:53
20000432,20000671,2014-05-22 08:05:40
20000020,20000242,2014-05-22 08:15:35
20000304,20000314,2014-05-22 08:18:07
20000009,20000304,2014-05-22 08:22:04
20000424,20000612,2014-05-22 08:27:51
20000429,20000633,2014-05-22 08:36:14
20000464,20000499,2014-05-22 08:43:26
20000138,20000248,2014-05-22 08:47:04
20000081,20000393,2014-05-22 08:50:20
20000081,20000589,2014-05-22 08:53:15
20000081,20000576,2014-05-22 08:53:48
20000041,20000577,2014-05-22 08:54:33
20000109,20000465,2014-05-22 09:03:21
20000268,20000653,2014-05-22 09:11:37
20000516,20000529,2014-05-22 09:32:39
20000233,20000591,2014-05-22 09:35:03
20000118,20000172,2014-05-22 09:37:28
20000267,20000504,2014-05-22 09:46:49
20000092,20000624,2014-05-22 10:05:24
20000148,20000334,2014-05-22 10:07:26
20000042,20000432,2014-05-22 10:08:34
20000481,20000572,2014-05-22 10:11:50
20000114,20000452,2014-05-22 10:12:28
20000036,20000388,2014-05-22 10:15:37
20000036,20000359,2014-05-22 10:19:09
20000074,20000250,2014-05-22 10:42:13
20000268,20000540,2014-05-22 10:49:58
20000177,20000435,2014-05-22 10:52:20
20000440,20000456,2014-05-22 11:07:49
20000506,20000615,2014-05-22 11:20:32
20000095,20000120,2014-05-22 11:29:13
20000514,20000634,2014-05-22 11:35:29
20000248,20000467,2014-05-22 11:44:27
20000020,20000589,2014-05-22 11:45:15
20000334,20000496,2014-05-22 11:47:51
20000496,20000623,2014-05-22 11:48:04
20000020,20000658,2014-05-22 11:51:30
20000250,20000276,2014-05-22 11:56:23
20000111,20000185,2014-05-22 12:06:32
20000047,20000904,2014-05-22 12:23:23
20000435,20000460,2014-05-22 12:27:47
20000305,20000664,2014-05-22 12:31:12
20000363,20000624,2014-05-22 12:36:49
20000055,20000684,2014-05-22 12:50:15
20000011,20000083,2014-05-22 12:51:07
20000055,20000376,2014-05-22 12:53:03
20000376,20000424,2014-05-22 12:56:21
20000021,20000591,2014-05-22 13:26:01
20000507,20000513,2014-05-22 14:04:04
20000166,20000222,2014-05-22 14:21:20
20000072,20000356,2014-05-22 14:25:02
20000267,20000608,2014-05-22 14:32:22
20000497,20000611,2014-05-22 14:48:50
20000024,20000517,2014-05-22 14:49:20
20000482,20000543,2014-05-22 14:50:09
20000159,20000634,2014-05-22 15:00:24
20000173,20000541,2014-05-22 15:07:59
20000178,20000574,2014-05-22 15:19:04
20000419,20000668,2014-05-22 15:19:59
20000199,20000579,2014-05-22 15:21:57
20000309,20000377,2014-05-22 15:23:16
20000081,20000341,2014-05-22 15:26:07
20000010,20000347,2014-05-22 15:32:00
20000140,20000258,2014-05-22 15:39:35
20000263,20000572,2014-05-22 15:47:17
20000315,20000516,2014-05-22 15:49:07
20000095,20000570,2014-05-22 15:55:15
20000071,20000449,2014-05-22 16:08:43
20000343,20000440,2014-05-22 16:15:57
20000185,20000303,2014-05-22 16:36:18
20000001,20000042,2014-05-22 16:39:31
20000163,20000184,2014-05-22 16:46:27
20000010,20000163,2014-05-22 16:49:59
20000118,20000503,2014-05-22 17:02:56
20000116,20000303,2014-05-22 17:21:23
20000577,20000657,2014-05-22 17:29:20
20000419,20000595,2014-05-22 17:48:39
20000017,20000051,2014-05-22 17:57:40
20000100,20000460,2014-05-22 17:59:59
20000156,20000267,2014-05-22 18:08:20
20000099,20000307,2014-05-22 18:49:56
20000045,20000632,2014-05-22 19:34:44
20000004,20000542,2014-05-22 19:42:27
20000017,20000529,2014-05-22 20:02:27
20000481,20000560,2014-05-22 20:50:43
20000011,20000053,2014-05-22 20:51:42
20000387,20000591,2014-05-22 20:51:47
20000010,20000161,2014-05-22 21:07:45
20000598,20000618,2014-05-22 21:29:25
20000341,20000577,2014-05-22 21:36:42
20000233,20000665,2014-05-22 22:47:23
20000120,20000167,2014-05-22 23:06:19
20000380,20000497,2014-05-22 23:08:17
20000463,20000561,2014-05-23 02:59:36
20000129,20000334,2014-05-23 03:02:21
20000574,20000576,2014-05-23 03:27:50
20000224,20000477,2014-05-23 05:09:15
20000304,20000525,2014-05-23 05:17:16
20000389,20000904,2014-05-23 05:43:39
20000027,20000040,2014-05-23 06:32:47
20000432,20000668,2014-05-23 06:42:34
20000529,20000687,2014-05-23 07:16:10
